s,ch1,ch2,ch3,ch4
1.7956321839080458,49.68930632,-127.3512804,-77.33981522,142.71063154
1.804022988505747,101.7012301,-119.34944597,-122.35013388,121.70581617
1.812413793103448,120.70558686,-90.34279617,-147.35586647,93.69939567
1.8208045977011493,140.71017293,-60.33591706,-156.3579302,50.68953562
1.8291954022988506,133.70856781,-20.32674492,-146.35563716,-0.32215886
1.8375862068965516,108.70283522,19.68242721,-118.34921666,-46.33270681
1.8459770114942529,74.69503891,59.69159935,-75.33935662,-92.34325477
1.854367816091954,19.68242721,88.69824915,-23.32743284,-117.34898736
1.8627586206896551,-18.32628632,104.70191801,25.68380304,-134.35288552
1.8711494252873562,-67.33752219,107.70260592,71.69435099,-130.35196831
1.8795402298850574,-98.3446306,94.69962497,106.70237662,-114.34829945
1.8879310344827585,-120.34967527,65.69297517,125.70673338,-83.34119104
1.8963218390804597,-125.35082179,36.68632537,128.70742129,-34.32995517
1.9047126436781607,-117.34898736,-1.32238816,113.70398174,10.68036348
1.913103448275862,-90.34279617,-33.32972587,82.69687333,42.68770119
1.921494252873563,-62.33637567,-68.33775149,44.6881598,79.69618542
1.9298850574712643,-16.32582771,-94.34371338,0.67807045,89.69847846
1.9382758620689655,19.68242721,-107.34669433,-45.33247751,100.7010008
1.9466666666666665,60.69182866,-107.34669433,-81.34073244,94.69962497
1.9550574712643678,86.69779055,-91.34302547,-110.34738224,80.69641473
1.9634482758620688,99.70077149,-68.33775149,-122.35013388,54.69045284
1.97183908045977,104.70191801,-32.32949657,-118.34921666,15.68151
1.980229885057471,94.69962497,3.67875836,-101.34531851,-15.32559841
1.9886206896551724,68.69366308,35.68609607,-76.33958592,-52.33408264
1.9970114942528734,30.68494955,61.69205796,-39.33110169,-78.34004453
2.0054022988505746,3.67875836,80.69641473,-0.32215886,-95.34394269
2.013793103448276,-31.32926726,87.69801985,34.68586677,-99.3448599
2.0221839080459767,-64.33683428,81.69664403,61.69205796,-91.34302547
2.030574712643678,-84.34142035,64.69274587,81.69664403,-70.3382101
2.038965517241379,-91.34302547,34.68586677,92.69916637,-42.3317896
2.0473563218390805,-92.34325477,8.67990488,84.69733194,-12.3249105
2.0557471264367817,-76.33958592,-17.32605701,69.69389239,12.68082209
2.0641379310344825,-63.33660497,-41.3315603,44.6881598,35.68609607
2.0725287356321838,-26.32812075,-63.33660497,16.6817393,62.69228726
2.080919540229885,-1.32238816,-76.33958592,-12.3249105,70.69412169
2.0893103448275863,24.68357373,-76.33958592,-42.3317896,69.69389239
2.097701149425287,47.68884771,-69.33798079,-65.33706358,66.69320448
2.1060919540229883,64.69274587,-55.33477055,-80.34050313,45.6883891
2.1144827586206896,71.69435099,-28.32857935,-84.34142035,24.68357373
2.122873563218391,70.69412169,-10.32445189,-78.34004453,0.67807045
2.1312643678160916,59.69159935,12.68082209,-64.33683428,-19.32651562
2.139655172413793,39.68701328,34.68586677,-44.33224821,-41.3315603
2.148045977011494,17.68196861,46.68861841,-20.32674492,-56.33499985
2.1564367816091954,-3.32284677,52.68999423,5.67921697,-67.33752219
2.1648275862068966,-34.32995517,54.69045284,26.68403234,-66.33729288
2.1732183908045974,-51.33385333,49.68930632,45.6883891,-60.33591706
2.1816091954022987,-61.33614637,37.68655468,56.69091144,-47.33293612
2.19,-62.33637567,15.68151,60.69182866,-25.32789144
2.198390804597701,-68.33775149,-0.32215886,55.69068214,-9.32422259
2.206781609195402,-48.33316542,-20.32674492,42.68770119,10.68036348
2.2151724137931033,-33.32972587,-37.33064308,26.68403234,28.68449095
2.2235632183908045,-15.32559841,-51.33385333,7.67967557,44.6881598
2.2319540229885058,4.67898766,-52.33408264,-12.3249105,44.6881598
2.2403448275862066,17.68196861,-53.33431194,-32.32949657,40.68724259
2.248735632183908,29.68472025,-45.33247751,-46.33270681,42.68770119
2.257126436781609,36.68632537,-38.33087239,-54.33454124,32.68540816
2.2655172413793103,35.68609607,-20.32674492,-57.33522915,11.68059279
2.2739080459770116,39.68701328,-8.32399328,-50.33362403,-3.32284677
2.2822988505747124,30.68494955,8.67990488,-43.3320189,-20.32674492
2.2906896551724136,19.68242721,21.68288582,-29.32880866,-26.32812075
2.299080459770115,7.67967557,29.68472025,-15.32559841,-34.32995517
2.307471264367816,-5.32330537,31.68517886,-0.32215886,-39.33110169
2.315862068965517,-16.32582771,30.68494955,13.68105139,-42.3317896
2.324252873563218,-27.32835005,31.68517886,22.68311512,-31.32926726
2.3326436781609194,-36.33041378,20.68265652,25.68380304,-30.32903796
2.3410344827586207,-39.33110169,10.68036348,29.68472025,-18.32628632
2.3494252873563215,-34.32995517,-2.32261746,28.68449095,-9.32422259
2.3578160919540228,-27.32835005,-7.32376398,21.68288582,-1.32238816
2.366206896551724,-28.32857935,-16.32582771,17.68196861,7.67967557
2.3745977011494253,-18.32628632,-25.32789144,8.67990488,16.6817393
2.3829885057471265,-7.32376398,-33.32972587,-2.32261746,17.68196861
2.3913793103448273,0.67807045,-25.32789144,-10.32445189,19.68242721
2.3997701149425286,3.67875836,-27.32835005,-17.32605701,19.68242721
2.40816091954023,9.68013418,-24.32766214,-23.32743284,18.68219791
2.416551724137931,11.68059279,-19.32651562,-25.32789144,13.68105139
2.424942528735632,17.68196861,-14.3253691,-26.32812075,7.67967557
2.433333333333333,17.68196861,-5.32330537,-28.32857935,0.67807045
2.4417241379310344,14.6812807,-0.32215886,-26.32812075,-5.32330537
2.4501149425287356,12.68082209,3.67875836,-23.32743284,-11.32468119
2.4585057471264364,8.67990488,7.67967557,-17.32605701,-15.32559841
2.4668965517241377,3.67875836,13.68105139,-13.3251398,-20.32674492
2.475287356321839,0.67807045,16.6817393,-7.32376398,-22.32720353
2.48367816091954,-5.32330537,19.68242721,-1.32238816,-23.32743284
2.4920689655172414,-9.32422259,16.6817393,4.67898766,-19.32651562
2.5004597701149422,-14.3253691,15.68151,9.68013418,-24.32766214
2.5088505747126435,-20.32674492,10.68036348,15.68151,-20.32674492
2.5172413793103448,-27.32835005,4.67898766,16.6817393,-16.32582771
2.525632183908046,-30.32903796,1.67829975,19.68242721,-10.32445189
2.534022988505747,-16.32582771,-6.32353468,19.68242721,-2.32261746
2.542413793103448,-25.32789144,-13.3251398,17.68196861,3.67875836
2.5508045977011493,-18.32628632,-22.32720353,12.68082209,11.68059279
2.5591954022988506,-13.3251398,-22.32720353,3.67875836,13.68105139
2.5675862068965514,-3.32284677,-31.32926726,-3.32284677,19.68242721
2.5759770114942526,2.67852906,-30.32903796,-16.32582771,23.68334443
2.584367816091954,14.6812807,-24.32766214,-24.32766214,21.68288582
2.592758620689655,25.68380304,-26.32812075,-35.33018448,18.68219791
2.6011494252873564,28.68449095,-18.32628632,-42.3317896,13.68105139
2.609540229885057,36.68632537,-10.32445189,-41.3315603,5.67921697
2.6179310344827584,31.68517886,4.67898766,-39.33110169,-5.32330537
2.6263218390804597,23.68334443,14.6812807,-32.32949657,-16.32582771
2.634712643678161,16.6817393,23.68334443,-24.32766214,-28.32857935
2.6431034482758617,3.67875836,32.68540816,-8.32399328,-40.33133099
2.651494252873563,-10.32445189,37.68655468,4.67898766,-42.3317896
2.6598850574712642,-25.32789144,36.68632537,20.68265652,-48.33316542
2.6682758620689655,-40.33133099,32.68540816,35.68609607,-42.3317896
2.6766666666666663,-49.33339473,18.68219791,44.6881598,-35.33018448
2.6850574712643676,-48.33316542,5.67921697,49.68930632,-18.32628632
2.693448275862069,-49.33339473,-11.32468119,46.68861841,-2.32261746
2.70183908045977,-42.3317896,-31.32926726,38.68678398,13.68105139
2.7102298850574713,-34.32995517,-46.33270681,24.68357373,31.68517886
2.718620689655172,-12.3249105,-55.33477055,7.67967557,43.6879305
2.7270114942528734,9.68013418,-59.33568776,-13.3251398,53.69022353
2.7354022988505746,23.68334443,-64.33683428,-38.33087239,52.68999423
2.743793103448276,36.68632537,-58.33545846,-55.33477055,51.68976493
2.7521839080459767,58.69137005,-36.33041378,-67.33752219,35.68609607
2.760574712643678,62.69228726,-17.32605701,-72.33866871,16.6817393
2.768965517241379,52.68999423,4.67898766,-71.3384394,-4.32307607
2.7773563218390804,50.68953562,29.68472025,-59.33568776,-27.32835005
2.7857471264367812,34.68586677,48.68907701,-40.33133099,-50.33362403
2.7941379310344825,1.67829975,69.69389239,-14.3253691,-66.33729288
2.8025287356321837,-17.32605701,67.69343378,13.68105139,-77.33981522
2.810919540229885,-46.33270681,62.69228726,39.68701328,-76.33958592
2.8193103448275862,-67.33752219,49.68930632,62.69228726,-66.33729288
2.827701149425287,-80.34050313,30.68494955,78.69595612,-53.33431194
2.8360919540229883,-81.34073244,4.67898766,82.69687333,-25.32789144
2.8444827586206896,-78.34004453,-22.32720353,78.69595612,1.67829975
2.852873563218391,-66.33729288,-50.33362403,62.69228726,28.68449095
2.8612643678160916,-42.3317896,-78.34004453,39.68701328,61.69205796
2.869655172413793,-6.32353468,-92.34325477,5.67921697,79.69618542
2.878045977011494,17.68196861,-96.34417199,-25.32789144,91.69893706
2.8864367816091954,44.6881598,-92.34325477,-55.33477055,89.69847846
2.894827586206896,68.69366308,-76.33958592,-79.34027383,80.69641473
2.9032183908045974,73.6948096,-55.33477055,-91.34302547,64.69274587
2.9116091954022987,69.69389239,-27.32835005,-87.34210826,36.68632537
2.92,42.68770119,-5.32330537,-65.33706358,12.68082209
