num. of data,6.000000E+6,Distance (m),Time 1
      ,      ,7.824969,1.04562471
      ,      ,7.834982,-0.95483390
      ,      ,7.844995,1.04562471
      ,      ,7.855008,1.04562471
      ,      ,7.865021,0.04539541
      ,      ,7.875033,-0.95483390
      ,      ,7.885046,2.04585401
      ,      ,7.895059,0.04539541
      ,      ,7.905072,-1.95506320
      ,      ,7.915084,2.04585401
      ,      ,7.925097,1.04562471
      ,      ,7.935110,-0.95483390
      ,      ,7.945123,1.04562471
      ,      ,7.955135,0.04539541
      ,      ,7.965148,1.04562471
      ,      ,7.975161,1.04562471
      ,      ,7.985174,1.04562471
      ,      ,7.995186,0.04539541
      ,      ,8.005199,2.04585401
      ,      ,8.015212,2.04585401
      ,      ,8.025225,0.04539541
      ,      ,8.035237,0.04539541
      ,      ,8.045250,1.04562471
      ,      ,8.055263,3.04608332
      ,      ,8.065276,1.04562471
      ,      ,8.075288,-0.95483390
      ,      ,8.085301,2.04585401
      ,      ,8.095314,1.04562471
      ,      ,8.105327,0.04539541
      ,      ,8.115339,0.04539541
      ,      ,8.125352,0.04539541
      ,      ,8.135365,1.04562471
      ,      ,8.145378,1.04562471
      ,      ,8.155390,0.04539541
      ,      ,8.165403,-0.95483390
      ,      ,8.175416,2.04585401
      ,      ,8.185429,1.04562471
      ,      ,8.195441,1.04562471
      ,      ,8.205454,-0.95483390
      ,      ,8.215467,1.04562471
      ,      ,8.225480,1.04562471
      ,      ,8.235493,1.04562471
      ,      ,8.245505,1.04562471
      ,      ,8.255518,-0.95483390
      ,      ,8.265531,2.04585401
      ,      ,8.275544,-0.95483390
      ,      ,8.285556,0.04539541
      ,      ,8.295569,1.04562471
      ,      ,8.305582,2.04585401
      ,      ,8.315595,0.04539541
      ,      ,8.325607,0.04539541
      ,      ,8.335620,1.04562471
      ,      ,8.345633,1.04562471
      ,      ,8.355646,2.04585401
      ,      ,8.365658,2.04585401
      ,      ,8.375671,0.04539541
      ,      ,8.385684,1.04562471
      ,      ,8.395697,3.04608332
      ,      ,8.405709,0.04539541
      ,      ,8.415722,-1.95506320
      ,      ,8.425735,0.04539541
      ,      ,8.435748,1.04562471
      ,      ,8.445760,-0.95483390
      ,      ,8.455773,2.04585401
      ,      ,8.465786,2.04585401
      ,      ,8.475799,2.04585401
      ,      ,8.485811,0.04539541
      ,      ,8.495824,0.04539541
      ,      ,8.505837,1.04562471
      ,      ,8.515850,2.04585401
      ,      ,8.525862,0.04539541
      ,      ,8.535875,-0.95483390
      ,      ,8.545888,-0.95483390
      ,      ,8.555901,1.04562471
      ,      ,8.565913,1.04562471
      ,      ,8.575926,0.04539541
      ,      ,8.585939,-0.95483390
      ,      ,8.595952,2.04585401
      ,      ,8.605965,1.04562471
      ,      ,8.615977,1.04562471
      ,      ,8.625990,1.04562471
      ,      ,8.636003,1.04562471
      ,      ,8.646016,1.04562471
      ,      ,8.656028,0.04539541
      ,      ,8.666041,-0.95483390
      ,      ,8.676054,0.04539541
      ,      ,8.686067,1.04562471
      ,      ,8.696079,0.04539541
      ,      ,8.706092,2.04585401
      ,      ,8.716105,-0.95483390
      ,      ,8.726118,0.04539541
      ,      ,8.736130,1.04562471
      ,      ,8.746143,0.04539541
      ,      ,8.756156,-0.95483390
      ,      ,8.766169,1.04562471
      ,      ,8.776181,1.04562471
      ,      ,8.786194,-0.95483390
      ,      ,8.796207,-0.95483390
      ,      ,8.806220,-1.95506320
      ,      ,8.816232,-1.95506320
      ,      ,8.826245,-0.95483390
      ,      ,8.836258,-1.95506320
      ,      ,8.846271,-0.95483390
      ,      ,8.856283,0.04539541
      ,      ,8.866296,-1.95506320
      ,      ,8.876309,-0.95483390
      ,      ,8.886322,0.04539541
      ,      ,8.896334,0.04539541
      ,      ,8.906347,-0.95483390
      ,      ,8.916360,0.04539541
      ,      ,8.926373,0.04539541
      ,      ,8.936385,1.04562471
      ,      ,8.946398,-0.95483390
      ,      ,8.956411,0.04539541
      ,      ,8.966424,3.04608332
      ,      ,8.976437,1.04562471
      ,      ,8.986449,3.04608332
      ,      ,8.996462,3.04608332
      ,      ,9.006475,0.04539541
      ,      ,9.016488,5.04654192
      ,      ,9.026500,0.04539541
      ,      ,9.036513,2.04585401
      ,      ,9.046526,3.04608332
      ,      ,9.056539,4.04631262
      ,      ,9.066551,1.04562471
      ,      ,9.076564,2.04585401
      ,      ,9.086577,2.04585401
      ,      ,9.096590,2.04585401
      ,      ,9.106602,-0.95483390
      ,      ,9.116615,-1.95506320
      ,      ,9.126628,-1.95506320
      ,      ,9.136641,-2.95529250
      ,      ,9.146653,-4.95575111
      ,      ,9.156666,-3.95552181
      ,      ,9.166679,-6.95620972
      ,      ,9.176692,-5.95598041
      ,      ,9.186704,-10.95712693
      ,      ,9.196717,-9.95689763
      ,      ,9.206730,-10.95712693
      ,      ,9.216743,-11.95735623
      ,      ,9.226755,-10.95712693
      ,      ,9.236768,-12.95758554
      ,      ,9.246781,-13.95781484
      ,      ,9.256794,-11.95735623
      ,      ,9.266806,-14.95804415
      ,      ,9.276819,-13.95781484
      ,      ,9.286832,-12.95758554
      ,      ,9.296845,-12.95758554
      ,      ,9.306857,-9.95689763
      ,      ,9.316870,-9.95689763
      ,      ,9.326883,-9.95689763
      ,      ,9.336896,-5.95598041
      ,      ,9.346909,-6.95620972
      ,      ,9.356921,-3.95552181
      ,      ,9.366934,-3.95552181
      ,      ,9.376947,-1.95506320
      ,      ,9.386960,-1.95506320
      ,      ,9.396972,0.04539541
      ,      ,9.406985,1.04562471
      ,      ,9.416998,2.04585401
      ,      ,9.427011,2.04585401
      ,      ,9.437023,0.04539541
      ,      ,9.447036,-0.95483390
      ,      ,9.457049,-0.95483390
      ,      ,9.467062,-0.95483390
      ,      ,9.477074,-2.95529250
      ,      ,9.487087,-3.95552181
      ,      ,9.497100,-4.95575111
      ,      ,9.507113,-8.95666832
      ,      ,9.517125,-11.95735623
      ,      ,9.527138,-13.95781484
      ,      ,9.537151,-15.95827345
      ,      ,9.547164,-12.95758554
      ,      ,9.557176,-12.95758554
      ,      ,9.567189,-12.95758554
      ,      ,9.577202,-11.95735623
      ,      ,9.587215,-10.95712693
      ,      ,9.597227,-13.95781484
      ,      ,9.607240,-10.95712693
      ,      ,9.617253,-9.95689763
      ,      ,9.627266,-7.95643902
      ,      ,9.637278,-9.95689763
      ,      ,9.647291,-7.95643902
      ,      ,9.657304,-5.95598041
      ,      ,9.667317,-7.95643902
      ,      ,9.677330,-3.95552181
      ,      ,9.687342,-3.95552181
      ,      ,9.697355,0.04539541
      ,      ,9.707368,0.04539541
      ,      ,9.717381,-0.95483390
      ,      ,9.727393,-0.95483390
      ,      ,9.737406,0.04539541
      ,      ,9.747419,-0.95483390
      ,      ,9.757432,0.04539541
      ,      ,9.767444,1.04562471
      ,      ,9.777457,1.04562471
      ,      ,9.787470,1.04562471
      ,      ,9.797483,0.04539541
      ,      ,9.807495,0.04539541
      ,      ,9.817508,1.04562471
      ,      ,9.827521,1.04562471
      ,      ,9.837534,1.04562471
      ,      ,9.847546,1.04562471
      ,      ,9.857559,3.04608332
      ,      ,9.867572,-0.95483390
      ,      ,9.877585,0.04539541
      ,      ,9.887597,0.04539541
      ,      ,9.897610,-0.95483390
      ,      ,9.907623,-1.95506320
      ,      ,9.917636,-1.95506320
      ,      ,9.927648,-2.95529250
      ,      ,9.937661,-1.95506320
      ,      ,9.947674,-2.95529250
      ,      ,9.957687,-3.95552181
      ,      ,9.967699,-0.95483390
      ,      ,9.977712,-2.95529250
      ,      ,9.987725,0.04539541
      ,      ,9.997738,2.04585401
      ,      ,10.007750,1.04562471
      ,      ,10.017763,1.04562471
      ,      ,10.027776,4.04631262
      ,      ,10.037789,6.04677123
      ,      ,10.047802,9.04745914
      ,      ,10.057814,10.04768844
      ,      ,10.067827,9.04745914
      ,      ,10.077840,12.04814705
      ,      ,10.087853,8.04722983
      ,      ,10.097865,6.04677123
      ,      ,10.107878,-0.95483390
      ,      ,10.117891,3.04608332
      ,      ,10.127904,44.05548476
      ,      ,10.137916,49.05663128
      ,      ,10.147929,46.05594337
      ,      ,10.157942,49.05663128
      ,      ,10.167955,48.05640197
      ,      ,10.177967,49.05663128
      ,      ,10.187980,49.05663128
      ,      ,10.197993,52.05731919
      ,      ,10.208006,52.05731919
      ,      ,10.218018,54.05777779
      ,      ,10.228031,52.05731919
      ,      ,10.238044,53.05754849
      ,      ,10.248057,48.05640197
      ,      ,10.258069,52.05731919
      ,      ,10.268082,49.05663128
      ,      ,10.278095,48.05640197
      ,      ,10.288108,46.05594337
      ,      ,10.298120,45.05571406
      ,      ,10.308133,45.05571406
      ,      ,10.318146,42.05502615
      ,      ,10.328159,42.05502615
      ,      ,10.338171,41.05479685
      ,      ,10.348184,39.05433824
      ,      ,10.358197,41.05479685
      ,      ,10.368210,41.05479685
      ,      ,10.378222,39.05433824
      ,      ,10.388235,40.05456755
      ,      ,10.398248,40.05456755
      ,      ,10.408261,38.05410894
      ,      ,10.418274,40.05456755
      ,      ,10.428286,38.05410894
      ,      ,10.438299,39.05433824
      ,      ,10.448312,38.05410894
      ,      ,10.458325,37.05387964
      ,      ,10.468337,35.05342103
      ,      ,10.478350,29.05204521
      ,      ,10.488363,26.05135730
      ,      ,10.498376,25.05112799
      ,      ,10.508388,21.05021078
      ,      ,10.518401,22.05044008
      ,      ,10.528414,19.04975217
      ,      ,10.538427,16.04906426
      ,      ,10.548439,13.04837635
      ,      ,10.558452,12.04814705
      ,      ,10.568465,9.04745914
      ,      ,10.578478,12.04814705
      ,      ,10.588490,11.04791775
      ,      ,10.598503,11.04791775
      ,      ,10.608516,10.04768844
      ,      ,10.618529,6.04677123
      ,      ,10.628541,7.04700053
      ,      ,10.638554,8.04722983
      ,      ,10.648567,8.04722983
      ,      ,10.658580,10.04768844
      ,      ,10.668592,13.04837635
      ,      ,10.678605,20.04998148
      ,      ,10.688618,24.05089869
      ,      ,10.698631,17.04929357
      ,      ,10.708643,12.04814705
      ,      ,10.718656,9.04745914
      ,      ,10.728669,9.04745914
      ,      ,10.738682,12.04814705
      ,      ,10.748694,13.04837635
      ,      ,10.758707,15.04883496
      ,      ,10.768720,15.04883496
      ,      ,10.778733,13.04837635
      ,      ,10.788746,11.04791775
      ,      ,10.798758,8.04722983
      ,      ,10.808771,3.04608332
      ,      ,10.818784,-1.95506320
      ,      ,10.828797,-6.95620972
      ,      ,10.838809,-13.95781484
      ,      ,10.848822,-17.95873206
      ,      ,10.858835,-15.95827345
      ,      ,10.868848,-14.95804415
      ,      ,10.878860,-11.95735623
      ,      ,10.888873,-9.95689763
      ,      ,10.898886,-9.95689763
      ,      ,10.908899,-10.95712693
      ,      ,10.918911,-10.95712693
      ,      ,10.928924,-11.95735623
      ,      ,10.938937,-12.95758554
      ,      ,10.948950,-13.95781484
      ,      ,10.958962,-13.95781484
      ,      ,10.968975,-11.95735623
      ,      ,10.978988,-9.95689763
      ,      ,10.989001,-2.95529250
      ,      ,10.999013,-2.95529250
      ,      ,11.009026,2.04585401
      ,      ,11.019039,6.04677123
      ,      ,11.029052,5.04654192
      ,      ,11.039064,2.04585401
      ,      ,11.049077,0.04539541
      ,      ,11.059090,-3.95552181
      ,      ,11.069103,-7.95643902
      ,      ,11.079115,-12.95758554
      ,      ,11.089128,-19.95919066
      ,      ,11.099141,-26.96079579
      ,      ,11.109154,-27.96102509
      ,      ,11.119166,-26.96079579
      ,      ,11.129179,-25.96056648
      ,      ,11.139192,-24.96033718
      ,      ,11.149205,-19.95919066
      ,      ,11.159218,-19.95919066
      ,      ,11.169230,-17.95873206
      ,      ,11.179243,-16.95850275
      ,      ,11.189256,-17.95873206
      ,      ,11.199269,-14.95804415
      ,      ,11.209281,-11.95735623
      ,      ,11.219294,-10.95712693
      ,      ,11.229307,-8.95666832
      ,      ,11.239320,-4.95575111
      ,      ,11.249332,-2.95529250
      ,      ,11.259345,-3.95552181
      ,      ,11.269358,-1.95506320
      ,      ,11.279371,-0.95483390
      ,      ,11.289383,2.04585401
      ,      ,11.299396,5.04654192
      ,      ,11.309409,8.04722983
      ,      ,11.319422,10.04768844
      ,      ,11.329434,8.04722983
      ,      ,11.339447,12.04814705
      ,      ,11.349460,11.04791775
      ,      ,11.359473,8.04722983
      ,      ,11.369485,5.04654192
      ,      ,11.379498,2.04585401
      ,      ,11.389511,1.04562471
      ,      ,11.399524,1.04562471
      ,      ,11.409536,4.04631262
      ,      ,11.419549,7.04700053
      ,      ,11.429562,10.04768844
      ,      ,11.439575,4.04631262
      ,      ,11.449587,-0.95483390
      ,      ,11.459600,-3.95552181
      ,      ,11.469613,-0.95483390
      ,      ,11.479626,-0.95483390
      ,      ,11.489638,-0.95483390
      ,      ,11.499651,1.04562471
      ,      ,11.509664,-1.95506320
      ,      ,11.519677,2.04585401
      ,      ,11.529690,2.04585401
      ,      ,11.539702,4.04631262
      ,      ,11.549715,2.04585401
      ,      ,11.559728,3.04608332
      ,      ,11.569741,3.04608332
      ,      ,11.579753,6.04677123
      ,      ,11.589766,4.04631262
      ,      ,11.599779,5.04654192
      ,      ,11.609792,5.04654192
      ,      ,11.619804,3.04608332
      ,      ,11.629817,1.04562471
      ,      ,11.639830,1.04562471
      ,      ,11.649843,3.04608332
      ,      ,11.659855,0.04539541
      ,      ,11.669868,2.04585401
      ,      ,11.679881,4.04631262
      ,      ,11.689894,2.04585401
      ,      ,11.699906,3.04608332
      ,      ,11.709919,5.04654192
      ,      ,11.719932,4.04631262
      ,      ,11.729945,5.04654192
      ,      ,11.739957,6.04677123
      ,      ,11.749970,5.04654192
      ,      ,11.759983,7.04700053
      ,      ,11.769996,8.04722983
      ,      ,11.780008,8.04722983
      ,      ,11.790021,11.04791775
      ,      ,11.800034,10.04768844
      ,      ,11.810047,8.04722983
      ,      ,11.820059,3.04608332
      ,      ,11.830072,2.04585401
      ,      ,11.840085,7.04700053
      ,      ,11.850098,7.04700053
      ,      ,11.860110,12.04814705
      ,      ,11.870123,10.04768844
      ,      ,11.880136,12.04814705
      ,      ,11.890149,10.04768844
      ,      ,11.900162,9.04745914
      ,      ,11.910174,9.04745914
      ,      ,11.920187,9.04745914
      ,      ,11.930200,8.04722983
      ,      ,11.940213,7.04700053
      ,      ,11.950225,7.04700053
      ,      ,11.960238,7.04700053
      ,      ,11.970251,6.04677123
      ,      ,11.980264,4.04631262
      ,      ,11.990276,4.04631262
      ,      ,12.000289,3.04608332
      ,      ,12.010302,1.04562471
      ,      ,12.020315,3.04608332
      ,      ,12.030327,1.04562471
      ,      ,12.040340,3.04608332
      ,      ,12.050353,3.04608332
      ,      ,12.060366,6.04677123
      ,      ,12.070378,3.04608332
      ,      ,12.080391,4.04631262
      ,      ,12.090404,6.04677123
      ,      ,12.100417,5.04654192
      ,      ,12.110429,6.04677123
      ,      ,12.120442,8.04722983
      ,      ,12.130455,8.04722983
      ,      ,12.140468,9.04745914
      ,      ,12.150480,10.04768844
      ,      ,12.160493,7.04700053
      ,      ,12.170506,6.04677123
      ,      ,12.180519,7.04700053
      ,      ,12.190531,7.04700053
      ,      ,12.200544,6.04677123
      ,      ,12.210557,3.04608332
      ,      ,12.220570,6.04677123
      ,      ,12.230583,6.04677123
      ,      ,12.240595,1.04562471
      ,      ,12.250608,2.04585401
      ,      ,12.260621,0.04539541
      ,      ,12.270634,0.04539541
      ,      ,12.280646,1.04562471
      ,      ,12.290659,1.04562471
      ,      ,12.300672,2.04585401
      ,      ,12.310685,0.04539541
      ,      ,12.320697,0.04539541
      ,      ,12.330710,2.04585401
      ,      ,12.340723,0.04539541
      ,      ,12.350736,-0.95483390
      ,      ,12.360748,1.04562471
      ,      ,12.370761,0.04539541
      ,      ,12.380774,1.04562471
      ,      ,12.390787,4.04631262
      ,      ,12.400799,6.04677123
      ,      ,12.410812,8.04722983
      ,      ,12.420825,8.04722983
      ,      ,12.430838,11.04791775
      ,      ,12.440850,10.04768844
      ,      ,12.450863,11.04791775
      ,      ,12.460876,11.04791775
      ,      ,12.470889,9.04745914
      ,      ,12.480901,9.04745914
      ,      ,12.490914,7.04700053
      ,      ,12.500927,7.04700053
      ,      ,12.510940,5.04654192
      ,      ,12.520952,4.04631262
      ,      ,12.530965,4.04631262
      ,      ,12.540978,2.04585401
      ,      ,12.550991,1.04562471
      ,      ,12.561003,1.04562471
      ,      ,12.571016,0.04539541
      ,      ,12.581029,2.04585401
      ,      ,12.591042,4.04631262
      ,      ,12.601055,3.04608332
      ,      ,12.611067,3.04608332
      ,      ,12.621080,4.04631262
      ,      ,12.631093,5.04654192
      ,      ,12.641106,3.04608332
      ,      ,12.651118,4.04631262
      ,      ,12.661131,3.04608332
      ,      ,12.671144,4.04631262
      ,      ,12.681157,3.04608332
      ,      ,12.691169,3.04608332
      ,      ,12.701182,3.04608332
      ,      ,12.711195,2.04585401
      ,      ,12.721208,2.04585401
      ,      ,12.731220,3.04608332
      ,      ,12.741233,3.04608332
      ,      ,12.751246,2.04585401
      ,      ,12.761259,4.04631262
      ,      ,12.771271,5.04654192
      ,      ,12.781284,4.04631262
      ,      ,12.791297,1.04562471
      ,      ,12.801310,3.04608332
      ,      ,12.811322,-2.95529250
      ,      ,12.821335,-5.95598041
      ,      ,12.831348,-3.95552181
      ,      ,12.841361,-3.95552181
      ,      ,12.851373,-1.95506320
      ,      ,12.861386,-1.95506320
      ,      ,12.871399,-2.95529250
      ,      ,12.881412,-1.95506320
      ,      ,12.891424,-2.95529250
      ,      ,12.901437,-0.95483390
      ,      ,12.911450,0.04539541
      ,      ,12.921463,1.04562471
      ,      ,12.931475,3.04608332
      ,      ,12.941488,6.04677123
      ,      ,12.951501,9.04745914
      ,      ,12.961514,13.04837635
      ,      ,12.971527,10.04768844
      ,      ,12.981539,10.04768844
      ,      ,12.991552,7.04700053
      ,      ,13.001565,7.04700053
      ,      ,13.011578,4.04631262
      ,      ,13.021590,6.04677123
      ,      ,13.031603,7.04700053
      ,      ,13.041616,6.04677123
      ,      ,13.051629,6.04677123
      ,      ,13.061641,7.04700053
      ,      ,13.071654,9.04745914
      ,      ,13.081667,8.04722983
      ,      ,13.091680,8.04722983
      ,      ,13.101692,7.04700053
      ,      ,13.111705,7.04700053
      ,      ,13.121718,4.04631262
      ,      ,13.131731,7.04700053
      ,      ,13.141743,5.04654192
      ,      ,13.151756,5.04654192
      ,      ,13.161769,8.04722983
      ,      ,13.171782,12.04814705
      ,      ,13.181794,13.04837635
      ,      ,13.191807,10.04768844
      ,      ,13.201820,9.04745914
      ,      ,13.211833,9.04745914
      ,      ,13.221845,7.04700053
      ,      ,13.231858,7.04700053
      ,      ,13.241871,6.04677123
      ,      ,13.251884,6.04677123
      ,      ,13.261896,6.04677123
      ,      ,13.271909,6.04677123
      ,      ,13.281922,4.04631262
      ,      ,13.291935,3.04608332
      ,      ,13.301947,3.04608332
      ,      ,13.311960,-1.95506320
      ,      ,13.321973,-0.95483390
      ,      ,13.331986,0.04539541
      ,      ,13.341999,-0.95483390
      ,      ,13.352011,-2.95529250
      ,      ,13.362024,-0.95483390
      ,      ,13.372037,-1.95506320
      ,      ,13.382050,-0.95483390
      ,      ,13.392062,1.04562471
      ,      ,13.402075,2.04585401
      ,      ,13.412088,-0.95483390
      ,      ,13.422101,1.04562471
      ,      ,13.432113,-0.95483390
      ,      ,13.442126,-0.95483390
      ,      ,13.452139,1.04562471
      ,      ,13.462152,2.04585401
      ,      ,13.472164,1.04562471
      ,      ,13.482177,3.04608332
      ,      ,13.492190,2.04585401
      ,      ,13.502203,2.04585401
      ,      ,13.512215,2.04585401
      ,      ,13.522228,2.04585401
      ,      ,13.532241,2.04585401
      ,      ,13.542254,1.04562471
      ,      ,13.552266,1.04562471
      ,      ,13.562279,-1.95506320
      ,      ,13.572292,-0.95483390
      ,      ,13.582305,0.04539541
      ,      ,13.592317,1.04562471
      ,      ,13.602330,1.04562471
      ,      ,13.612343,2.04585401
      ,      ,13.622356,1.04562471
      ,      ,13.632368,0.04539541
      ,      ,13.642381,1.04562471
      ,      ,13.652394,-0.95483390
      ,      ,13.662407,2.04585401
      ,      ,13.672419,4.04631262
      ,      ,13.682432,1.04562471
      ,      ,13.692445,0.04539541
      ,      ,13.702458,0.04539541
      ,      ,13.712471,1.04562471
      ,      ,13.722483,-0.95483390
      ,      ,13.732496,1.04562471
      ,      ,13.742509,-0.95483390
      ,      ,13.752522,0.04539541
      ,      ,13.762534,0.04539541
      ,      ,13.772547,-1.95506320
      ,      ,13.782560,-0.95483390
      ,      ,13.792573,2.04585401
      ,      ,13.802585,2.04585401
      ,      ,13.812598,1.04562471
      ,      ,13.822611,3.04608332
      ,      ,13.832624,2.04585401
      ,      ,13.842636,0.04539541
      ,      ,13.852649,0.04539541
      ,      ,13.862662,3.04608332
      ,      ,13.872675,-0.95483390
      ,      ,13.882687,0.04539541
      ,      ,13.892700,2.04585401
      ,      ,13.902713,0.04539541
      ,      ,13.912726,3.04608332
      ,      ,13.922738,4.04631262
      ,      ,13.932751,3.04608332
      ,      ,13.942764,2.04585401
      ,      ,13.952777,2.04585401
      ,      ,13.962789,-0.95483390
      ,      ,13.972802,1.04562471
      ,      ,13.982815,3.04608332
      ,      ,13.992828,2.04585401
      ,      ,14.002840,2.04585401
      ,      ,14.012853,1.04562471
      ,      ,14.022866,-1.95506320
      ,      ,14.032879,0.04539541
      ,      ,14.042891,1.04562471
      ,      ,14.052904,-0.95483390
      ,      ,14.062917,1.04562471
      ,      ,14.072930,2.04585401
      ,      ,14.082943,2.04585401
      ,      ,14.092955,2.04585401
      ,      ,14.102968,4.04631262
      ,      ,14.112981,3.04608332
      ,      ,14.122994,4.04631262
      ,      ,14.133006,6.04677123
      ,      ,14.143019,4.04631262
      ,      ,14.153032,2.04585401
      ,      ,14.163045,4.04631262
      ,      ,14.173057,3.04608332
      ,      ,14.183070,6.04677123
      ,      ,14.193083,3.04608332
      ,      ,14.203096,5.04654192
      ,      ,14.213108,6.04677123
      ,      ,14.223121,5.04654192
      ,      ,14.233134,5.04654192
      ,      ,14.243147,4.04631262
      ,      ,14.253159,5.04654192
      ,      ,14.263172,5.04654192
      ,      ,14.273185,3.04608332
      ,      ,14.283198,2.04585401
      ,      ,14.293210,5.04654192
      ,      ,14.303223,3.04608332
      ,      ,14.313236,3.04608332
      ,      ,14.323249,1.04562471
      ,      ,14.333261,0.04539541
      ,      ,14.343274,-1.95506320
      ,      ,14.353287,0.04539541
      ,      ,14.363300,-1.95506320
      ,      ,14.373312,-2.95529250
      ,      ,14.383325,-0.95483390
      ,      ,14.393338,1.04562471
      ,      ,14.403351,1.04562471
      ,      ,14.413363,1.04562471
      ,      ,14.423376,2.04585401
      ,      ,14.433389,0.04539541
      ,      ,14.443402,2.04585401
      ,      ,14.453415,1.04562471
      ,      ,14.463427,1.04562471
      ,      ,14.473440,1.04562471
      ,      ,14.483453,2.04585401
      ,      ,14.493466,1.04562471
      ,      ,14.503478,2.04585401
      ,      ,14.513491,1.04562471
      ,      ,14.523504,0.04539541
      ,      ,14.533517,0.04539541
      ,      ,14.543529,-1.95506320
      ,      ,14.553542,0.04539541
      ,      ,14.563555,-0.95483390
      ,      ,14.573568,1.04562471
      ,      ,14.583580,-0.95483390
      ,      ,14.593593,0.04539541
      ,      ,14.603606,2.04585401
      ,      ,14.613619,0.04539541
      ,      ,14.623631,0.04539541
      ,      ,14.633644,-1.95506320
      ,      ,14.643657,-1.95506320
      ,      ,14.653670,-2.95529250
      ,      ,14.663682,-2.95529250
      ,      ,14.673695,-2.95529250
      ,      ,14.683708,-0.95483390
      ,      ,14.693721,-0.95483390
      ,      ,14.703733,-0.95483390
      ,      ,14.713746,0.04539541
      ,      ,14.723759,0.04539541
      ,      ,14.733772,-0.95483390
      ,      ,14.743784,-1.95506320
      ,      ,14.753797,0.04539541
      ,      ,14.763810,2.04585401
      ,      ,14.773823,0.04539541
      ,      ,14.783836,1.04562471
      ,      ,14.793848,2.04585401
      ,      ,14.803861,4.04631262
      ,      ,14.813874,6.04677123
      ,      ,14.823887,3.04608332
      ,      ,14.833899,2.04585401
      ,      ,14.843912,0.04539541
      ,      ,14.853925,2.04585401
      ,      ,14.863938,1.04562471
      ,      ,14.873950,2.04585401
      ,      ,14.883963,0.04539541
      ,      ,14.893976,1.04562471
      ,      ,14.903989,1.04562471
      ,      ,14.914001,2.04585401
      ,      ,14.924014,2.04585401
      ,      ,14.934027,4.04631262
      ,      ,14.944040,4.04631262
      ,      ,14.954052,5.04654192
      ,      ,14.964065,5.04654192
      ,      ,14.974078,5.04654192
      ,      ,14.984091,6.04677123
      ,      ,14.994103,6.04677123
      ,      ,15.004116,6.04677123
      ,      ,15.014129,5.04654192
      ,      ,15.024142,4.04631262
      ,      ,15.034154,6.04677123
      ,      ,15.044167,5.04654192
      ,      ,15.054180,4.04631262
      ,      ,15.064193,6.04677123
      ,      ,15.074205,6.04677123
      ,      ,15.084218,5.04654192
      ,      ,15.094231,4.04631262
      ,      ,15.104244,4.04631262
      ,      ,15.114256,4.04631262
      ,      ,15.124269,4.04631262
      ,      ,15.134282,3.04608332
      ,      ,15.144295,5.04654192
      ,      ,15.154308,5.04654192
      ,      ,15.164320,4.04631262
      ,      ,15.174333,5.04654192
      ,      ,15.184346,4.04631262
      ,      ,15.194359,1.04562471
      ,      ,15.204371,-0.95483390
      ,      ,15.214384,-7.95643902
      ,      ,15.224397,-11.95735623
      ,      ,15.234410,-11.95735623
      ,      ,15.244422,-9.95689763
      ,      ,15.254435,-1.95506320
      ,      ,15.264448,11.04791775
      ,      ,15.274461,20.04998148
      ,      ,15.284473,16.04906426
      ,      ,15.294486,10.04768844
      ,      ,15.304499,10.04768844
      ,      ,15.314512,4.04631262
      ,      ,15.324524,4.04631262
      ,      ,15.334537,3.04608332
      ,      ,15.344550,3.04608332
      ,      ,15.354563,3.04608332
      ,      ,15.364575,4.04631262
      ,      ,15.374588,3.04608332
      ,      ,15.384601,0.04539541
      ,      ,15.394614,3.04608332
      ,      ,15.404626,1.04562471
      ,      ,15.414639,3.04608332
      ,      ,15.424652,3.04608332
      ,      ,15.434665,1.04562471
      ,      ,15.444677,4.04631262
      ,      ,15.454690,3.04608332
      ,      ,15.464703,1.04562471
      ,      ,15.474716,2.04585401
      ,      ,15.484728,1.04562471
      ,      ,15.494741,0.04539541
      ,      ,15.504754,11.04791775
      ,      ,15.514767,19.04975217
      ,      ,15.524780,19.04975217
      ,      ,15.534792,18.04952287
      ,      ,15.544805,12.04814705
      ,      ,15.554818,6.04677123
      ,      ,15.564831,0.04539541
      ,      ,15.574843,-4.95575111
      ,      ,15.584856,-11.95735623
      ,      ,15.594869,-18.95896136
      ,      ,15.604882,-20.95941997
      ,      ,15.614894,-19.95919066
      ,      ,15.624907,-14.95804415
      ,      ,15.634920,-12.95758554
      ,      ,15.644933,-1.95506320
      ,      ,15.654945,8.04722983
      ,      ,15.664958,15.04883496
      ,      ,15.674971,24.05089869
      ,      ,15.684984,28.05181590
      ,      ,15.694996,31.05250381
      ,      ,15.705009,33.05296242
      ,      ,15.715022,30.05227451
      ,      ,15.725035,23.05066939
      ,      ,15.735047,17.04929357
      ,      ,15.745060,13.04837635
      ,      ,15.755073,6.04677123
      ,      ,15.765086,-0.95483390
      ,      ,15.775098,-3.95552181
      ,      ,15.785111,-6.95620972
      ,      ,15.795124,-6.95620972
      ,      ,15.805137,-6.95620972
      ,      ,15.815149,-3.95552181
      ,      ,15.825162,-0.95483390
      ,      ,15.835175,5.04654192
      ,      ,15.845188,6.04677123
      ,      ,15.855200,11.04791775
      ,      ,15.865213,14.04860566
      ,      ,15.875226,15.04883496
      ,      ,15.885239,17.04929357
      ,      ,15.895252,18.04952287
      ,      ,15.905264,17.04929357
      ,      ,15.915277,17.04929357
