num. of data,6.000000E+6,Distance (m),Time 1
      ,      ,16.135558,40.97285006
      ,      ,16.145570,34.97147424
      ,      ,16.155583,26.96963981
      ,      ,16.165596,18.96780539
      ,      ,16.175609,11.96620026
      ,      ,16.185621,6.96505374
      ,      ,16.195634,-5.03769790
      ,      ,16.205647,-6.03792720
      ,      ,16.215660,-3.03723929
      ,      ,16.225672,-1.03678068
      ,      ,16.235685,3.96436583
      ,      ,16.245698,7.96528305
      ,      ,16.255711,22.96872260
      ,      ,16.265724,30.97055703
      ,      ,16.275736,42.97330867
      ,      ,16.285749,44.97376728
      ,      ,16.295762,46.97422588
      ,      ,16.305775,42.97330867
      ,      ,16.315787,44.97376728
      ,      ,16.325800,32.97101564
      ,      ,16.335813,25.96941051
      ,      ,16.345826,14.96688817
      ,      ,16.355838,3.96436583
      ,      ,16.365851,-3.03723929
      ,      ,16.375864,-9.03861511
      ,      ,16.385877,-12.03930302
      ,      ,16.395889,-8.03838581
      ,      ,16.405902,-5.03769790
      ,      ,16.415915,4.96459514
      ,      ,16.425928,12.96642957
      ,      ,16.435940,27.96986912
      ,      ,16.445953,39.97262076
      ,      ,16.455966,46.97422588
      ,      ,16.465979,51.97537240
      ,      ,16.475991,55.97628962
      ,      ,16.486004,53.97583101
      ,      ,16.496017,41.97307937
      ,      ,16.506030,35.97170355
      ,      ,16.516042,19.96803469
      ,      ,16.526055,6.96505374
      ,      ,16.536068,-0.03655138
      ,      ,16.546081,-8.03838581
      ,      ,16.556093,-15.03999093
      ,      ,16.566106,-16.04022023
      ,      ,16.576119,-10.03884441
      ,      ,16.586132,0.96367792
      ,      ,16.596144,7.96528305
      ,      ,16.606157,23.96895190
      ,      ,16.616170,30.97055703
      ,      ,16.626183,44.97376728
      ,      ,16.636196,50.97514310
      ,      ,16.646208,53.97583101
      ,      ,16.656221,57.97674822
      ,      ,16.666234,48.97468449
      ,      ,16.676247,41.97307937
      ,      ,16.686259,26.96963981
      ,      ,16.696272,14.96688817
      ,      ,16.706285,0.96367792
      ,      ,16.716298,-8.03838581
      ,      ,16.726310,-19.04090815
      ,      ,16.736323,-21.04136675
      ,      ,16.746336,-23.04182536
      ,      ,16.756349,-12.03930302
      ,      ,16.766361,0.96367792
      ,      ,16.776374,9.96574166
      ,      ,16.786387,26.96963981
      ,      ,16.796400,38.97239146
      ,      ,16.806412,51.97537240
      ,      ,16.816425,58.97697753
      ,      ,16.826438,60.97743613
      ,      ,16.836451,57.97674822
      ,      ,16.846463,47.97445519
      ,      ,16.856476,33.97124494
      ,      ,16.866489,24.96918121
      ,      ,16.876502,4.96459514
      ,      ,16.886514,-8.03838581
      ,      ,16.896527,-17.04044954
      ,      ,16.906540,-26.04251327
      ,      ,16.916553,-27.04274257
      ,      ,16.926565,-25.04228397
      ,      ,16.936578,-12.03930302
      ,      ,16.946591,3.96436583
      ,      ,16.956604,19.96803469
      ,      ,16.966616,40.97285006
      ,      ,16.976629,51.97537240
      ,      ,16.986642,59.97720683
      ,      ,16.996655,63.97812404
      ,      ,17.006668,65.97858265
      ,      ,17.016680,57.97674822
      ,      ,17.026693,45.97399658
      ,      ,17.036706,34.97147424
      ,      ,17.046719,9.96574166
      ,      ,17.056731,-2.03700999
      ,      ,17.066744,-14.03976163
      ,      ,17.076757,-29.04320118
      ,      ,17.086770,-26.04251327
      ,      ,17.096782,-27.04274257
      ,      ,17.106795,-19.04090815
      ,      ,17.116808,-6.03792720
      ,      ,17.126821,7.96528305
      ,      ,17.136833,26.96963981
      ,      ,17.146846,45.97399658
      ,      ,17.156859,56.97651892
      ,      ,17.166872,66.97881195
      ,      ,17.176884,67.97904126
      ,      ,17.186897,67.97904126
      ,      ,17.196910,53.97583101
      ,      ,17.206923,36.97193285
      ,      ,17.216935,22.96872260
      ,      ,17.226948,3.96436583
      ,      ,17.236961,-13.03953232
      ,      ,17.246974,-30.04343048
      ,      ,17.256986,-38.04526491
      ,      ,17.266999,-35.04457700
      ,      ,17.277012,-29.04320118
      ,      ,17.287025,-18.04067884
      ,      ,17.297037,-4.03746859
      ,      ,17.307050,17.96757608
      ,      ,17.317063,38.97239146
      ,      ,17.327076,52.97560170
      ,      ,17.337088,63.97812404
      ,      ,17.347101,69.97949986
      ,      ,17.357114,70.97972917
      ,      ,17.367127,61.97766544
      ,      ,17.377140,42.97330867
      ,      ,17.387152,31.97078633
      ,      ,17.397165,13.96665887
      ,      ,17.407178,-5.03769790
      ,      ,17.417191,-22.04159606
      ,      ,17.427203,-31.04365979
      ,      ,17.437216,-45.04687004
      ,      ,17.447229,-33.04411839
      ,      ,17.457242,-22.04159606
      ,      ,17.467254,-9.03861511
      ,      ,17.477267,8.96551235
      ,      ,17.487280,26.96963981
      ,      ,17.497293,44.97376728
      ,      ,17.507305,63.97812404
      ,      ,17.517318,72.98018777
      ,      ,17.527331,72.98018777
      ,      ,17.537344,70.97972917
      ,      ,17.547356,61.97766544
      ,      ,17.557369,40.97285006
      ,      ,17.567382,21.96849330
      ,      ,17.577395,1.96390723
      ,      ,17.587407,-18.04067884
      ,      ,17.597420,-33.04411839
      ,      ,17.607433,-45.04687004
      ,      ,17.617446,-46.04709934
      ,      ,17.627458,-39.04549421
      ,      ,17.637471,-22.04159606
      ,      ,17.647484,-3.03723929
      ,      ,17.657497,16.96734678
      ,      ,17.667509,42.97330867
      ,      ,17.677522,58.97697753
      ,      ,17.687535,70.97972917
      ,      ,17.697548,76.98110499
      ,      ,17.707561,77.98133429
      ,      ,17.717573,65.97858265
      ,      ,17.727586,52.97560170
      ,      ,17.737599,29.97032772
      ,      ,17.747612,9.96574166
      ,      ,17.757624,-9.03861511
      ,      ,17.767637,-26.04251327
      ,      ,17.777650,-39.04549421
      ,      ,17.787663,-42.04618213
      ,      ,17.797675,-46.04709934
      ,      ,17.807688,-25.04228397
      ,      ,17.817701,-9.03861511
      ,      ,17.827714,9.96574166
      ,      ,17.837726,29.97032772
      ,      ,17.847739,48.97468449
      ,      ,17.857752,68.97927056
      ,      ,17.867765,71.97995847
      ,      ,17.877777,79.98179290
      ,      ,17.887790,71.97995847
      ,      ,17.897803,60.97743613
      ,      ,17.907816,33.97124494
      ,      ,17.917828,19.96803469
      ,      ,17.927841,-2.03700999
      ,      ,17.937854,-18.04067884
      ,      ,17.947867,-35.04457700
      ,      ,17.957879,-42.04618213
      ,      ,17.967892,-40.04572352
      ,      ,17.977905,-34.04434770
      ,      ,17.987918,-20.04113745
      ,      ,17.997930,0.96367792
      ,      ,18.007943,21.96849330
      ,      ,18.017956,42.97330867
      ,      ,18.027969,59.97720683
      ,      ,18.037981,71.97995847
      ,      ,18.047994,76.98110499
      ,      ,18.058007,72.98018777
      ,      ,18.068020,65.97858265
      ,      ,18.078033,43.97353797
      ,      ,18.088045,19.96803469
      ,      ,18.098058,4.96459514
      ,      ,18.108071,-16.04022023
      ,      ,18.118084,-31.04365979
      ,      ,18.128096,-36.04480630
      ,      ,18.138109,-46.04709934
      ,      ,18.148122,-47.04732864
      ,      ,18.158135,-26.04251327
      ,      ,18.168147,-4.03746859
      ,      ,18.178160,13.96665887
      ,      ,18.188173,32.97101564
      ,      ,18.198186,49.97491379
      ,      ,18.208198,65.97858265
      ,      ,18.218211,76.98110499
      ,      ,18.228224,79.98179290
      ,      ,18.238237,66.97881195
      ,      ,18.248249,56.97651892
      ,      ,18.258262,44.97376728
      ,      ,18.268275,9.96574166
      ,      ,18.278288,-4.03746859
      ,      ,18.288300,-27.04274257
      ,      ,18.298313,-36.04480630
      ,      ,18.308326,-48.04755795
      ,      ,18.318339,-37.04503561
      ,      ,18.328351,-33.04411839
      ,      ,18.338364,-16.04022023
      ,      ,18.348377,1.96390723
      ,      ,18.358390,23.96895190
      ,      ,18.368402,40.97285006
      ,      ,18.378415,58.97697753
      ,      ,18.388428,72.98018777
      ,      ,18.398441,75.98087568
      ,      ,18.408453,72.98018777
      ,      ,18.418466,58.97697753
      ,      ,18.428479,44.97376728
      ,      ,18.438492,23.96895190
      ,      ,18.448505,2.96413653
      ,      ,18.458517,-13.03953232
      ,      ,18.468530,-33.04411839
      ,      ,18.478543,-40.04572352
      ,      ,18.488556,-47.04732864
      ,      ,18.498568,-38.04526491
      ,      ,18.508581,-17.04044954
      ,      ,18.518594,-7.03815650
      ,      ,18.528607,12.96642957
      ,      ,18.538619,32.97101564
      ,      ,18.548632,51.97537240
      ,      ,18.558645,68.97927056
      ,      ,18.568658,83.98271011
      ,      ,18.578670,81.98225151
      ,      ,18.588683,78.98156359
      ,      ,18.598696,63.97812404
      ,      ,18.608709,38.97239146
      ,      ,18.618721,9.96574166
      ,      ,18.628734,-10.03884441
      ,      ,18.638747,-34.04434770
      ,      ,18.648760,-43.04641143
      ,      ,18.658772,-56.04939237
      ,      ,18.668785,-41.04595282
      ,      ,18.678798,-40.04572352
      ,      ,18.688811,-13.03953232
      ,      ,18.698823,2.96413653
      ,      ,18.708836,25.96941051
      ,      ,18.718849,52.97560170
      ,      ,18.728862,73.98041708
      ,      ,18.738874,85.98316872
      ,      ,18.748887,88.98385663
      ,      ,18.758900,87.98362733
      ,      ,18.768913,72.98018777
      ,      ,18.778925,53.97583101
      ,      ,18.788938,22.96872260
      ,      ,18.798951,-1.03678068
      ,      ,18.808964,-23.04182536
      ,      ,18.818977,-44.04664073
      ,      ,18.828989,-53.04870446
      ,      ,18.839002,-54.04893377
      ,      ,18.849015,-49.04778725
      ,      ,18.859028,-26.04251327
      ,      ,18.869040,-9.03861511
      ,      ,18.879053,20.96826399
      ,      ,18.889066,43.97353797
      ,      ,18.899079,66.97881195
      ,      ,18.909091,82.98248081
      ,      ,18.919104,92.98477384
      ,      ,18.929117,88.98385663
      ,      ,18.939130,79.98179290
      ,      ,18.949142,63.97812404
      ,      ,18.959155,34.97147424
      ,      ,18.969168,11.96620026
      ,      ,18.979181,-8.03838581
      ,      ,18.989193,-31.04365979
      ,      ,18.999206,-36.04480630
      ,      ,19.009219,-26.04251327
      ,      ,19.019232,-6.03792720
      ,      ,19.029244,-2.03700999
      ,      ,19.039257,-3.03723929
      ,      ,19.049270,0.96367792
      ,      ,19.059283,-0.03655138
      ,      ,19.069295,0.96367792
      ,      ,19.079308,0.96367792
      ,      ,19.089321,1.96390723
      ,      ,19.099334,1.96390723
      ,      ,19.109346,-0.03655138
      ,      ,19.119359,0.96367792
      ,      ,19.129372,-0.03655138
      ,      ,19.139385,1.96390723
      ,      ,19.149397,-2.03700999
      ,      ,19.159410,0.96367792
      ,      ,19.169423,1.96390723
      ,      ,19.179436,1.96390723
      ,      ,19.189449,0.96367792
      ,      ,19.199461,0.96367792
      ,      ,19.209474,0.96367792
      ,      ,19.219487,0.96367792
      ,      ,19.229500,0.96367792
      ,      ,19.239512,-0.03655138
      ,      ,19.249525,1.96390723
      ,      ,19.259538,0.96367792
      ,      ,19.269551,1.96390723
      ,      ,19.279563,-1.03678068
      ,      ,19.289576,0.96367792
      ,      ,19.299589,0.96367792
      ,      ,19.309602,0.96367792
      ,      ,19.319614,0.96367792
      ,      ,19.329627,0.96367792
      ,      ,19.339640,2.96413653
      ,      ,19.349653,-0.03655138
      ,      ,19.359665,1.96390723
      ,      ,19.369678,-1.03678068
      ,      ,19.379691,-1.03678068
      ,      ,19.389704,-1.03678068
      ,      ,19.399716,0.96367792
      ,      ,19.409729,-0.03655138
      ,      ,19.419742,0.96367792
      ,      ,19.429755,-0.03655138
      ,      ,19.439767,0.96367792
      ,      ,19.449780,0.96367792
      ,      ,19.459793,-0.03655138
      ,      ,19.469806,0.96367792
      ,      ,19.479818,0.96367792
      ,      ,19.489831,1.96390723
      ,      ,19.499844,-0.03655138
      ,      ,19.509857,-2.03700999
      ,      ,19.519869,1.96390723
      ,      ,19.529882,0.96367792
      ,      ,19.539895,0.96367792
      ,      ,19.549908,1.96390723
      ,      ,19.559921,6.96505374
      ,      ,19.569933,11.96620026
      ,      ,19.579946,40.97285006
      ,      ,19.589959,60.97743613
      ,      ,19.599972,82.98248081
      ,      ,19.609984,94.98523245
      ,      ,19.619997,94.98523245
      ,      ,19.630010,91.98454454
      ,      ,19.640023,72.98018777
      ,      ,19.650035,55.97628962
      ,      ,19.660048,20.96826399
      ,      ,19.670061,-6.03792720
      ,      ,19.680074,-27.04274257
      ,      ,19.690086,-47.04732864
      ,      ,19.700099,-57.04962168
      ,      ,19.710112,-54.04893377
      ,      ,19.720125,-49.04778725
      ,      ,19.730137,-29.04320118
      ,      ,19.740150,-9.03861511
      ,      ,19.750163,16.96734678
      ,      ,19.760176,47.97445519
      ,      ,19.770188,67.97904126
      ,      ,19.780201,81.98225151
      ,      ,19.790214,91.98454454
      ,      ,19.800227,90.98431524
      ,      ,19.810239,75.98087568
      ,      ,19.820252,58.97697753
      ,      ,19.830265,30.97055703
      ,      ,19.840278,4.96459514
      ,      ,19.850290,-17.04044954
      ,      ,19.860303,-37.04503561
      ,      ,19.870316,-42.04618213
      ,      ,19.880329,-51.04824586
      ,      ,19.890341,-46.04709934
      ,      ,19.900354,-26.04251327
      ,      ,19.910367,-11.03907372
      ,      ,19.920380,5.96482444
      ,      ,19.930393,30.97055703
      ,      ,19.940405,50.97514310
      ,      ,19.950418,69.97949986
      ,      ,19.960431,73.98041708
      ,      ,19.970444,75.98087568
      ,      ,19.980456,73.98041708
      ,      ,19.990469,58.97697753
      ,      ,20.000482,39.97262076
      ,      ,20.010495,9.96574166
      ,      ,20.020507,-13.03953232
      ,      ,20.030520,-29.04320118
      ,      ,20.040533,-41.04595282
      ,      ,20.050546,-48.04755795
      ,      ,20.060558,-48.04755795
      ,      ,20.070571,-38.04526491
      ,      ,20.080584,-15.03999093
      ,      ,20.090597,3.96436583
      ,      ,20.100609,31.97078633
      ,      ,20.110622,49.97491379
      ,      ,20.120635,69.97949986
      ,      ,20.130648,79.98179290
      ,      ,20.140660,80.98202220
      ,      ,20.150673,77.98133429
      ,      ,20.160686,61.97766544
      ,      ,20.170699,40.97285006
      ,      ,20.180711,22.96872260
      ,      ,20.190724,-1.03678068
      ,      ,20.200737,-18.04067884
      ,      ,20.210750,-34.04434770
      ,      ,20.220762,-42.04618213
      ,      ,20.230775,-43.04641143
      ,      ,20.240788,-35.04457700
      ,      ,20.250801,-22.04159606
      ,      ,20.260814,-4.03746859
      ,      ,20.270826,16.96734678
      ,      ,20.280839,40.97285006
      ,      ,20.290852,57.97674822
      ,      ,20.300865,64.97835335
      ,      ,20.310877,70.97972917
      ,      ,20.320890,69.97949986
      ,      ,20.330903,65.97858265
      ,      ,20.340916,48.97468449
      ,      ,20.350928,25.96941051
      ,      ,20.360941,3.96436583
      ,      ,20.370954,-11.03907372
      ,      ,20.380967,-30.04343048
      ,      ,20.390979,-41.04595282
      ,      ,20.400992,-38.04526491
      ,      ,20.411005,-35.04457700
      ,      ,20.421018,-22.04159606
      ,      ,20.431030,-5.03769790
      ,      ,20.441043,11.96620026
      ,      ,20.451056,32.97101564
      ,      ,20.461069,45.97399658
      ,      ,20.471081,64.97835335
      ,      ,20.481094,71.97995847
      ,      ,20.491107,70.97972917
      ,      ,20.501120,64.97835335
      ,      ,20.511132,51.97537240
      ,      ,20.521145,34.97147424
      ,      ,20.531158,14.96688817
      ,      ,20.541171,-2.03700999
      ,      ,20.551183,-17.04044954
      ,      ,20.561196,-28.04297188
      ,      ,20.571209,-42.04618213
      ,      ,20.581222,-33.04411839
      ,      ,20.591234,-21.04136675
      ,      ,20.601247,-8.03838581
      ,      ,20.611260,6.96505374
      ,      ,20.621273,22.96872260
      ,      ,20.631286,44.97376728
      ,      ,20.641298,60.97743613
      ,      ,20.651311,70.97972917
      ,      ,20.661324,72.98018777
      ,      ,20.671337,64.97835335
      ,      ,20.681349,53.97583101
      ,      ,20.691362,42.97330867
      ,      ,20.701375,18.96780539
      ,      ,20.711388,1.96390723
      ,      ,20.721400,-13.03953232
      ,      ,20.731413,-26.04251327
      ,      ,20.741426,-35.04457700
      ,      ,20.751439,-27.04274257
      ,      ,20.761451,-24.04205466
      ,      ,20.771464,-4.03746859
      ,      ,20.781477,9.96574166
      ,      ,20.791490,18.96780539
      ,      ,20.801502,27.96986912
      ,      ,20.811515,41.97307937
      ,      ,20.821528,58.97697753
      ,      ,20.831541,61.97766544
      ,      ,20.841553,59.97720683
      ,      ,20.851566,53.97583101
      ,      ,20.861579,40.97285006
      ,      ,20.871592,30.97055703
      ,      ,20.881604,11.96620026
      ,      ,20.891617,-3.03723929
      ,      ,20.901630,-9.03861511
      ,      ,20.911643,-19.04090815
      ,      ,20.921655,-19.04090815
      ,      ,20.931668,-12.03930302
      ,      ,20.941681,-0.03655138
      ,      ,20.951694,12.96642957
      ,      ,20.961706,14.96688817
      ,      ,20.971719,18.96780539
      ,      ,20.981732,23.96895190
      ,      ,20.991745,37.97216215
      ,      ,21.001758,52.97560170
      ,      ,21.011770,52.97560170
      ,      ,21.021783,50.97514310
      ,      ,21.031796,38.97239146
      ,      ,21.041809,22.96872260
      ,      ,21.051821,17.96757608
      ,      ,21.061834,4.96459514
      ,      ,21.071847,-5.03769790
      ,      ,21.081860,-15.03999093
      ,      ,21.091872,-19.04090815
      ,      ,21.101885,-15.03999093
      ,      ,21.111898,-4.03746859
      ,      ,21.121911,3.96436583
      ,      ,21.131923,10.96597096
      ,      ,21.141936,15.96711748
      ,      ,21.151949,29.97032772
      ,      ,21.161962,41.97307937
      ,      ,21.171974,47.97445519
      ,      ,21.181987,58.97697753
      ,      ,21.192000,53.97583101
      ,      ,21.202013,43.97353797
      ,      ,21.212025,33.97124494
      ,      ,21.222038,19.96803469
      ,      ,21.232051,9.96574166
      ,      ,21.242064,-4.03746859
      ,      ,21.252076,-13.03953232
      ,      ,21.262089,-22.04159606
      ,      ,21.272102,-23.04182536
      ,      ,21.282115,-18.04067884
      ,      ,21.292127,-6.03792720
      ,      ,21.302140,2.96413653
      ,      ,21.312153,18.96780539
      ,      ,21.322166,31.97078633
      ,      ,21.332178,35.97170355
      ,      ,21.342191,46.97422588
      ,      ,21.352204,51.97537240
      ,      ,21.362217,50.97514310
      ,      ,21.372230,40.97285006
      ,      ,21.382242,27.96986912
      ,      ,21.392255,24.96918121
      ,      ,21.402268,23.96895190
      ,      ,21.412281,15.96711748
      ,      ,21.422293,4.96459514
      ,      ,21.432306,-9.03861511
      ,      ,21.442319,-14.03976163
      ,      ,21.452332,-14.03976163
      ,      ,21.462344,-8.03838581
      ,      ,21.472357,0.96367792
      ,      ,21.482370,11.96620026
      ,      ,21.492383,23.96895190
      ,      ,21.502395,34.97147424
      ,      ,21.512408,42.97330867
      ,      ,21.522421,49.97491379
      ,      ,21.532434,53.97583101
      ,      ,21.542446,50.97514310
      ,      ,21.552459,40.97285006
      ,      ,21.562472,28.97009842
      ,      ,21.572485,23.96895190
      ,      ,21.582497,12.96642957
      ,      ,21.592510,1.96390723
      ,      ,21.602523,-10.03884441
      ,      ,21.612536,-15.03999093
      ,      ,21.622548,-15.03999093
      ,      ,21.632561,-11.03907372
      ,      ,21.642574,-3.03723929
      ,      ,21.652587,4.96459514
      ,      ,21.662599,19.96803469
      ,      ,21.672612,31.97078633
      ,      ,21.682625,37.97216215
      ,      ,21.692638,42.97330867
      ,      ,21.702650,48.97468449
      ,      ,21.712663,48.97468449
      ,      ,21.722676,41.97307937
      ,      ,21.732689,31.97078633
      ,      ,21.742702,21.96849330
      ,      ,21.752714,17.96757608
      ,      ,21.762727,8.96551235
      ,      ,21.772740,-1.03678068
      ,      ,21.782753,-9.03861511
      ,      ,21.792765,-14.03976163
      ,      ,21.802778,-10.03884441
      ,      ,21.812791,-4.03746859
      ,      ,21.822804,5.96482444
      ,      ,21.832816,15.96711748
      ,      ,21.842829,25.96941051
      ,      ,21.852842,32.97101564
      ,      ,21.862855,41.97307937
      ,      ,21.872867,46.97422588
      ,      ,21.882880,51.97537240
      ,      ,21.892893,46.97422588
      ,      ,21.902906,37.97216215
      ,      ,21.912918,26.96963981
      ,      ,21.922931,21.96849330
      ,      ,21.932944,9.96574166
      ,      ,21.942957,0.96367792
      ,      ,21.952969,-5.03769790
      ,      ,21.962982,-8.03838581
      ,      ,21.972995,-11.03907372
      ,      ,21.983008,-6.03792720
      ,      ,21.993020,0.96367792
      ,      ,22.003033,10.96597096
      ,      ,22.013046,19.96803469
      ,      ,22.023059,28.97009842
      ,      ,22.033071,37.97216215
      ,      ,22.043084,47.97445519
      ,      ,22.053097,48.97468449
      ,      ,22.063110,48.97468449
      ,      ,22.073122,42.97330867
      ,      ,22.083135,32.97101564
      ,      ,22.093148,24.96918121
      ,      ,22.103161,17.96757608
      ,      ,22.113174,7.96528305
      ,      ,22.123186,-1.03678068
      ,      ,22.133199,-7.03815650
      ,      ,22.143212,-7.03815650
      ,      ,22.153225,-6.03792720
      ,      ,22.163237,-0.03655138
      ,      ,22.173250,1.96390723
      ,      ,22.183263,13.96665887
      ,      ,22.193276,25.96941051
      ,      ,22.203288,33.97124494
      ,      ,22.213301,38.97239146
      ,      ,22.223314,44.97376728
      ,      ,22.233327,49.97491379
      ,      ,22.243339,43.97353797
      ,      ,22.253352,37.97216215
      ,      ,22.263365,25.96941051
      ,      ,22.273378,19.96803469
      ,      ,22.283390,10.96597096
      ,      ,22.293403,3.96436583
      ,      ,22.303416,-2.03700999
      ,      ,22.313429,-6.03792720
      ,      ,22.323441,-5.03769790
      ,      ,22.333454,-1.03678068
      ,      ,22.343467,4.96459514
      ,      ,22.353480,12.96642957
      ,      ,22.363492,21.96849330
      ,      ,22.373505,30.97055703
      ,      ,22.383518,36.97193285
      ,      ,22.393531,42.97330867
      ,      ,22.403543,44.97376728
      ,      ,22.413556,40.97285006
      ,      ,22.423569,37.97216215
      ,      ,22.433582,32.97101564
      ,      ,22.443594,23.96895190
      ,      ,22.453607,15.96711748
      ,      ,22.463620,6.96505374
      ,      ,22.473633,2.96413653
      ,      ,22.483646,-1.03678068
      ,      ,22.493658,-2.03700999
      ,      ,22.503671,-0.03655138
      ,      ,22.513684,3.96436583
      ,      ,22.523697,9.96574166
      ,      ,22.533709,17.96757608
      ,      ,22.543722,24.96918121
      ,      ,22.553735,32.97101564
      ,      ,22.563748,36.97193285
      ,      ,22.573760,39.97262076
      ,      ,22.583773,42.97330867
      ,      ,22.593786,39.97262076
      ,      ,22.603799,35.97170355
      ,      ,22.613811,29.97032772
      ,      ,22.623824,20.96826399
      ,      ,22.633837,12.96642957
      ,      ,22.643850,5.96482444
      ,      ,22.653862,1.96390723
      ,      ,22.663875,-2.03700999
      ,      ,22.673888,-1.03678068
      ,      ,22.683901,3.96436583
      ,      ,22.693913,6.96505374
      ,      ,22.703926,11.96620026
      ,      ,22.713939,21.96849330
      ,      ,22.723952,27.96986912
      ,      ,22.733964,37.97216215
      ,      ,22.743977,38.97239146
      ,      ,22.753990,45.97399658
      ,      ,22.764003,39.97262076
      ,      ,22.774015,38.97239146
      ,      ,22.784028,31.97078633
      ,      ,22.794041,25.96941051
      ,      ,22.804054,20.96826399
      ,      ,22.814067,9.96574166
      ,      ,22.824079,7.96528305
      ,      ,22.834092,1.96390723
      ,      ,22.844105,1.96390723
      ,      ,22.854118,3.96436583
      ,      ,22.864130,7.96528305
      ,      ,22.874143,13.96665887
      ,      ,22.884156,17.96757608
      ,      ,22.894169,26.96963981
      ,      ,22.904181,32.97101564
      ,      ,22.914194,39.97262076
      ,      ,22.924207,40.97285006
      ,      ,22.934220,44.97376728
      ,      ,22.944232,43.97353797
      ,      ,22.954245,36.97193285
      ,      ,22.964258,31.97078633
      ,      ,22.974271,28.97009842
      ,      ,22.984283,22.96872260
      ,      ,22.994296,16.96734678
      ,      ,23.004309,9.96574166
      ,      ,23.014322,5.96482444
      ,      ,23.024334,4.96459514
      ,      ,23.034347,2.96413653
      ,      ,23.044360,4.96459514
      ,      ,23.054373,5.96482444
      ,      ,23.064385,5.96482444
      ,      ,23.074398,4.96459514
      ,      ,23.084411,2.96413653
      ,      ,23.094424,3.96436583
      ,      ,23.104436,-0.03655138
      ,      ,23.114449,-3.03723929
      ,      ,23.124462,-4.03746859
      ,      ,23.134475,-5.03769790
      ,      ,23.144487,-6.03792720
      ,      ,23.154500,-2.03700999
      ,      ,23.164513,3.96436583
      ,      ,23.174526,8.96551235
      ,      ,23.184539,9.96574166
      ,      ,23.194551,11.96620026
      ,      ,23.204564,12.96642957
      ,      ,23.214577,10.96597096
      ,      ,23.224590,4.96459514
      ,      ,23.234602,3.96436583
      ,      ,23.244615,1.96390723
      ,      ,23.254628,0.96367792
      ,      ,23.264641,1.96390723
      ,      ,23.274653,4.96459514
      ,      ,23.284666,4.96459514
      ,      ,23.294679,6.96505374
      ,      ,23.304692,6.96505374
      ,      ,23.314704,4.96459514
      ,      ,23.324717,5.96482444
      ,      ,23.334730,6.96505374
      ,      ,23.344743,9.96574166
      ,      ,23.354755,7.96528305
      ,      ,23.364768,5.96482444
      ,      ,23.374781,8.96551235
      ,      ,23.384794,9.96574166
      ,      ,23.394806,3.96436583
      ,      ,23.404819,-0.03655138
      ,      ,23.414832,-1.03678068
      ,      ,23.424845,-0.03655138
      ,      ,23.434857,0.96367792
      ,      ,23.444870,-0.03655138
      ,      ,23.454883,-2.03700999
      ,      ,23.464896,-15.03999093
      ,      ,23.474908,-38.04526491
      ,      ,23.484921,-43.04641143
      ,      ,23.494934,-16.04022023
      ,      ,23.504947,-41.04595282
      ,      ,23.514959,-60.05030959
      ,      ,23.524972,-26.04251327
      ,      ,23.534985,-21.04136675
      ,      ,23.544998,-6.03792720
      ,      ,23.555011,1.96390723
      ,      ,23.565023,4.96459514
      ,      ,23.575036,3.96436583
      ,      ,23.585049,1.96390723
      ,      ,23.595062,-0.03655138
      ,      ,23.605074,-1.03678068
      ,      ,23.615087,-2.03700999
      ,      ,23.625100,1.96390723
      ,      ,23.635113,2.96413653
      ,      ,23.645125,5.96482444
      ,      ,23.655138,6.96505374
      ,      ,23.665151,8.96551235
      ,      ,23.675164,3.96436583
      ,      ,23.685176,0.96367792
      ,      ,23.695189,-3.03723929
      ,      ,23.705202,-3.03723929
      ,      ,23.715215,-8.03838581
      ,      ,23.725227,-8.03838581
      ,      ,23.735240,-9.03861511
      ,      ,23.745253,-8.03838581
      ,      ,23.755266,-2.03700999
      ,      ,23.765278,1.96390723
      ,      ,23.775291,5.96482444
      ,      ,23.785304,13.96665887
      ,      ,23.795317,20.96826399
      ,      ,23.805329,29.97032772
      ,      ,23.815342,36.97193285
      ,      ,23.825355,42.97330867
      ,      ,23.835368,43.97353797
      ,      ,23.845380,47.97445519
      ,      ,23.855393,45.97399658
      ,      ,23.865406,41.97307937
      ,      ,23.875419,34.97147424
      ,      ,23.885431,28.97009842
      ,      ,23.895444,19.96803469
      ,      ,23.905457,10.96597096
      ,      ,23.915470,6.96505374
      ,      ,23.925483,1.96390723
      ,      ,23.935495,0.96367792
      ,      ,23.945508,2.96413653
      ,      ,23.955521,7.96528305
      ,      ,23.965534,13.96665887
      ,      ,23.975546,21.96849330
      ,      ,23.985559,28.97009842
      ,      ,23.995572,39.97262076
      ,      ,24.005585,48.97468449
      ,      ,24.015597,47.97445519
      ,      ,24.025610,48.97468449
      ,      ,24.035623,43.97353797
      ,      ,24.045636,38.97239146
      ,      ,24.055648,30.97055703
      ,      ,24.065661,22.96872260
      ,      ,24.075674,13.96665887
      ,      ,24.085687,5.96482444
      ,      ,24.095699,0.96367792
      ,      ,24.105712,-1.03678068
      ,      ,24.115725,-2.03700999
      ,      ,24.125738,-0.03655138
      ,      ,24.135750,8.96551235
      ,      ,24.145763,15.96711748
      ,      ,24.155776,23.96895190
      ,      ,24.165789,30.97055703
      ,      ,24.175801,36.97193285
      ,      ,24.185814,43.97353797
      ,      ,24.195827,44.97376728
      ,      ,24.205840,43.97353797
